"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249999999996362,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
"2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-26",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,0
"2020-02-27",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,4,0
"2020-02-28",0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,1
"2020-02-29",0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,6,0
"2020-03-01",0,0,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,5,6,7,8,1
"2020-03-02",0,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,7,8,9,10,10
"2020-03-03",1,2,2,3,3,4,4,5,5,5,6,6,6,7,7,8,9,9,10,12,13,12
"2020-03-04",2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,11,12,13,14,16,18,23
"2020-03-05",4,5,6,7,8,9,9,10,10,11,12,12,13,14,15,16,17,18,20,22,25,43
"2020-03-06",6,8,9,11,12,13,14,15,15,16,17,18,19,20,21,22,24,26,28,31,34,18
"2020-03-07",10,12,14,16,17,19,20,21,22,23,25,26,27,28,30,31,33,35,38,43,47,41
"2020-03-08",15,18,21,23,25,27,29,30,32,33,35,37,39,40,42,44,47,50,54,61,66,33
"2020-03-09",22,25,30,34,36,39,41,43,46,48,50,52,55,58,60,63,67,71,76,85,93,50
"2020-03-10",32,38,44,49,53,57,60,63,66,69,72,75,79,82,86,90,95,102,109,121.05,132,106
"2020-03-11",50,56,65,71,76,81,86,90,94,99,103,108,113,118,123,129,137,144,155,172,191,108
"2020-03-12",71.975,81,94,103,111,117.75,124,130,136,143,149,155,162,168,176,185,195,206,221,245,267.025,202
"2020-03-13",101,115.95,134,147,158,168,177,186,194,203,211,220,229,239,249,261,275,292,313,345,377,128
"2020-03-14",149,169,194,214,230,245,258,270,283,295,306,318,330,344,360,375,395,417,448,500,544.049999999999,259
"2020-03-15",214,244,282,307,328,349,367,385,402.6,418,437,455,474.4,497,517.3,542,569,601,644.1,718,787.025,477
"2020-03-16",308,345,398,434,464,495,524,549,574,600,624.5,650,677,705,738,776,812,861,922.1,1013,1108.025,1086
"2020-03-17",428,489.9,565,619,662,699.75,738,776,814.6,851.55,887,927,968,1009,1056,1107,1160,1239,1320,1465.05,1609,1972
"2020-03-18",617.975,691.95,798,878.85,948,1000.75,1052.7,1103,1157,1205,1258.5,1310,1361,1419,1484,1554,1636,1737.15,1866,2078.1,2279,3003
"2020-03-19",896,1012.9,1157.9,1271.85,1361.8,1446.75,1528,1601,1677.6,1746,1816,1892.45,1966,2056,2146,2266,2378,2504.3,2699,2957.05,3228,3325
"2020-03-20",1244.975,1399,1610,1770.85,1905,2028.75,2140,2241.65,2338.6,2438,2535,2633,2745,2852,2975,3104,3281,3470,3715.1,4130.25,4510.05,5048
