"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,1,1,2,0
"2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-28",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-29",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,0
"2020-03-01",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,4,2
"2020-03-02",0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,5,6
"2020-03-03",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,5,6,4
"2020-03-04",0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,4,4,6,7,2
"2020-03-05",0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,5,5,7,8,1
"2020-03-06",0,0,0,1,1,1,1,2,2,2,2,3,3,4,4,4,5,6,7,9,10,0
"2020-03-07",0,0,0,1,1,1,2,2,2,3,3,3,4,4,5,6,6,7,8,10.0500000000002,12,7
"2020-03-08",0,0,1,1,2,2,2,3,3,4,4,4,5,6,6,7,8,9,10,13,15,1
"2020-03-09",0,0,1,2,2,3,3,4,4,5,5,6,6,7,8,9,10,11,13,16,19,9
"2020-03-10",0,1,2,2,3,3,4,5,5,6,7,7,8,9,10,11,12,14,16,20,23,4
"2020-03-11",0,1,2,3,4,4,5,6,7,7,8,9,10,11,12,14,15,17,20,25,29.0249999999996,15
"2020-03-12",1,2,3,4,5,6,6.70000000000005,7,8,9,10,12,13,14,16,17,19,21,25,30,36,14
"2020-03-13",1,2,4,5,6,7,8,9,11,12,13,14,16,17,19,21,24,27,31,38,45,19
"2020-03-14",2,3,5,7,8,10,11,12,14,15,17,19,20,23,25,27,31,34,39,49,57,30
"2020-03-15",2,4,6,8,10,12,14,16,17,19,21,24,26,28,32,35,38.1999999999998,44,50,61,73,57
"2020-03-16",4,6,9,11,13,16,18,21,23,25,28,31,33,37,40,44,49,55,63,78,92,59
"2020-03-17",5,7,11,15,17,20,23,26,29,32,35,38,42,46,51,55,61.1999999999998,68,78,94,109,52
"2020-03-18",6,9,14,18,22,26,30,33,37,41,44,49,53,59,65,71,78,87,101,124,143,73
"2020-03-19",9,12,18,23,28,33,37,42,46,51,56,62,67,73,81,89,99,111,129,157,184.025,72
"2020-03-20",11,16,24,30,36,41,48,54,60,65,71,78,86,94,102,113,123,139.15,161,199,232,87
"2020-03-21",13.975,20,30,38,46,53,60,68,76,82.5500000000002,91,99,108,118,130,143,159,181,207,253,292,145
"2020-03-22",19,26,39,49,58,67.75,76,86,95.5999999999999,104,115,125,137,150,163,181,203,226,262,316,364,153
"2020-03-23",23,33,49,61,72,83,95,107,118,130,143,156,172,187,208,229,257,289,330.1,399,471,172
