"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,0
"2020-02-23",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,0
"2020-02-24",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,0
"2020-02-25",0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,6,0
"2020-02-26",0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,5,6,7,2
"2020-02-27",0,0,0,1,1,1,1,1,2,2,2,3,3,3,3,4,4,5,6,7,8,3
"2020-02-28",0,0,1,1,1,1,2,2,2,3,3,3,4,4,4,5,5,6,7,9,10,7
"2020-02-29",0,0,1,1,2,2,2,3,3,3,4,4,4,5,5,6,7,8,9,10,12,5
"2020-03-01",0,1,1,2,2,3,3,4,4,4,5,5,6,6,7,8,9,10,11,13,16,9
"2020-03-02",1,1,2,2,3,4,4,5,5,6,6,7,7,8,9,10,11,12,14,17,19,14
"2020-03-03",1,2,3,3,4,5,5,6,7,7,8,9,9,10,11,12,14,15,17,21,24,28
"2020-03-04",1,2,3,4,5,6,7,8,8,9,10,11,12,13,14,15,17,19,21,26,30,9
"2020-03-05",2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,20,22,24,27,33,38,23
"2020-03-06",3,4,6,8,9,10,11,13,14,15,16,18,19,21,22,24.25,27,30,34,40,47,30
"2020-03-07",4,5,8,10,11,13,15,16,18,19,21,22,24,26,29,31,34,38,44,52,60,38
"2020-03-08",5,7,10,13,15,17,19,21,23,25,27,29,31,34,37,40,43,48,55,66,77,97
"2020-03-09",7,10,14,17,19,22,24,27,29,32,34,37,40,43,47,51,56,62,69.1000000000004,82.0500000000002,95,55
"2020-03-10",9,12,17,21,25,28,31,34,37,40,43,46,50,54,58,63,69,76,87,103,119,74
"2020-03-11",12,16,22,27,31,35,39,42,46,50,54,58,63,67.3499999999999,73,80,86,95,107.1,127,144,85
"2020-03-12",14,20,26,32,37,41,46,50,55,60,65,70,76,81,88,95,104.2,116,129,155,175,89
"2020-03-13",19,25,33,40,46,52,58,63,69,74,80,86,92,99,107,116,127,139,158,186,214,56
"2020-03-14",23,29,40,48,54,61,68,74,80,87,93,101,109,117,125,136,148,163,184,217,249,107
"2020-03-15",24,32,43,53,60,67,74,82,90,97,106,114,123,133,144,156,170,188,210.1,249,286,95
"2020-03-16",28,37,51,62,71,79,87,95,104,112,121,131,141,151,162,175.25,193,213,238,276.05,318,101
"2020-03-17",34,43,56,67,77,86,96,104.65,114,124,134,145,156,168,182,198,214,235,268,316,362,187
"2020-03-18",34,46,61,74,87,97,106.7,117,127,138,148,161,172,185,199,217,236,258,286.1,338,398,146
"2020-03-19",37,49,65,78,90,102,112,123.65,135,145,157,169,183,196,213,230,249,279,322,376,430.025,215
"2020-03-20",39,53,71,85,97,109,120,131,144,156,169,182,196,211,229.3,250,273,303,337,399,457.025,147
"2020-03-21",43,57,74,91,104,117,129,142,154,167,179,193,207,224,243,262,285,312,352,418,475,187
"2020-03-22",46,60,79,95,111,123.75,137,148,161,174,189,204,218.4,235,254,276,301,331,375,439.05,512,219
"2020-03-23",49,63.95,85,102,118,131.75,144,157,170,185,199,213,230,249,269,293,320,354,400,469,526.049999999999,119
