"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,0
"2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-26",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,4,0
"2020-02-27",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,4,0
"2020-02-28",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,4,5,0
"2020-02-29",0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,5,2
"2020-03-01",0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,5,6,0
"2020-03-02",0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,5,6,7,0
"2020-03-03",0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,4,5,5,7,8,0
"2020-03-04",0,0,0,0,1,1,1,1,2,2,2,2,3,3,4,4,5,5,6,8,10,0
"2020-03-05",0,0,0,1,1,1,1,2,2,2,3,3,3,4,4,5,5,6,7,9,11,4
"2020-03-06",0,0,0,1,1,1,2,2,2,3,3,3,4,4,5,6,6,8,9,11,13,4
"2020-03-07",0,0,0,1,1,2,2,2,3,3,4,4,5,5,6,7,8,9,11,13,16,5
"2020-03-08",0,0,1,1,2,2,3,3,3,4,4,5,6,6,7,8,9,10,12,15,18,4
"2020-03-09",0,0,1,1,2,3,3,4,4,5,5,6,7,8,8,9,11,12,15,19,22,6
"2020-03-10",0,1,1,2,3,3,4,4,5,6,6,7,8,9,10,11,13,15,17,22,26,0
"2020-03-11",0,1,2,2,3,4,5,5,6,7,8,8,10,11,12,13,15,17,20,26,30.0249999999996,8
"2020-03-12",0,1,2,3,4,5,6,7,7,8,9,10,12,13,14,16,18,21,24,30,36,23
"2020-03-13",1,1,3,4,5,6,7,8,9,10,11,13,14,16,18,20,22,25,29,36,43,21
"2020-03-14",1,2,3,5,6,7,9,10,11,12,14,15,17,19,21,23,26,30,35,43,50,17
"2020-03-15",1,3,4,6,7,9,10,12,13,15,17,19,21,23,25,28,32,36,42,52,61,19
"2020-03-16",2,3,5,7,9,11,12.7,14,16,18,20,22,24,27,29,33,37,42,48,60,74,42
"2020-03-17",3,4,7,9,11,13,15,17,19,22,24,27,29,33,36,40,45,51,60,73.0500000000002,87,55
"2020-03-18",3,5,8,10,13,15,18,20,23,26,29,32,35,39,43.3000000000002,48,54,61,70,87,106,132
"2020-03-19",4,6,9,12,16,18,21,24,27,30,33,37,42,46,51,57,64,73,84,106,125,28
"2020-03-20",4,7,11,15,19,23,26,30,34,38,42,46,51,57,63,70,78,88,102,126,151,47
"2020-03-21",5,9,14,18,23,27,32,36,41,45,50,54,60,66,74,83,92.1999999999998,105,122.1,151,177,121
"2020-03-22",6,10,16,22,27,32,37,43,48,54,59,65,72,80,88,98,109,125.15,148,180,214,145
"2020-03-23",9,14,21,27,33,39,45,51,58,65,71,79,87,96,106,118,133,151,175,218,260,143
"2020-03-24",9,14.95,24,32,40,47,54.7,62,70,77,86,95,105,116,129,143,160,183,212,260,314.025,125
