"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,0
"2020-02-21",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,0
"2020-02-22",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,4,4,0
"2020-02-23",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,0
"2020-02-24",0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,5,0
"2020-02-25",0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6,0
"2020-02-26",0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,5,6,7,0
"2020-02-27",0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,7,8,0
"2020-02-28",0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6,8,9,0
"2020-02-29",0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,6,7,9,10,1
"2020-03-01",0,0,1,1,1,2,2,2,3,3,3,4,4,5,5,6,6,7,8,10,12,0
"2020-03-02",0,0,1,1,2,2,2,3,3,4,4,4,5,5,6,7,7,8,9,12,14,0
"2020-03-03",0,0,1,2,2,2,3,3,4,4,5,5,6,6,7,8,9,10,11,13,16,1
"2020-03-04",0,1,1,2,3,3,4,4,4,5,6,6,7,7,8,9,10,11,13,15,18,5
"2020-03-05",0,1,2,2,3,4,4,5,5,6,7,7,8,9,9,10,12,13,15,18,21,5
"2020-03-06",1,1,2,3,4,4,5,6,6,7,8,8,9,10,11,12,13,15,17,21,24,14
"2020-03-07",1,2,3,4,4,5,6,7,7,8,9,10,11,12,13,14,16,17,20,25,29,9
"2020-03-08",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,21,24,28,33,50
"2020-03-09",2,3,4,5,6,7,8,9,10,11,13,14,15,16,18,19,21,24,27,32,39,0
"2020-03-10",2,3,5,6,8,9,10,11,12,14,15,16,18,19,21,23,26,29,32,39,46,14
"2020-03-11",3,4,6,7,9,10,12,13,14,16,17,19,21,23,24,27,29,33,37,45,52,16
"2020-03-12",3,5,7,9,11,13,14,16,17,19,21,22,24,27,29,32,35,39,45,54,63,13
"2020-03-13",4,6,8,11,12.8,14,16,18,20,22,24,26,29,31,34,37,41,45,51,62,71,26
"2020-03-14",5,7,10,13,15,17,19,21,23,26,28,31,33,36,39,43,47,53,61,72,84,28
"2020-03-15",6,9,12,15,18,20,23,25,27,30,33,36,39,42,46,51,56,63,70,84,99,18
"2020-03-16",7,10,14,18,21,24,27,30,33,36,39,42,46,50,54,60,66,73,84,99.0500000000002,115,31
"2020-03-17",8,11.95,17,21,25,28,31,34,38,42,45.5,49,54,58,64,70,77,85,97,115,131,53
"2020-03-18",10,14,20,25,29,33,37,41,45,49,54,58,64,68.3499999999999,75,82,89,100,113,137,160.025,70
"2020-03-19",12,16,24,30,35,40,44,49,54,59,64,69,74,80,87,95,106,117,132,159,185,86
"2020-03-20",15,20,29,35,41,46,52,58,63,69,74,80,88,95,103,113,124,138,156,183,212,75
"2020-03-21",17,24,33,40,47,53,59,65,72,78,86,94,102,111,121,131,143,158,179,220,261,99
"2020-03-22",19.975,27,38,47,55,63,70,78,85,94,102,110,119.4,129,141,154,169,187,215,255,293.025,281
"2020-03-23",24,33,46,56.85,66,75,85,93,102,111,120,130,142,154,167,180,196,222,255,308.05,355,455
"2020-03-24",28,39.95,54,66,78,87,97,108,118,130,140,151,164,176,193,210,232,255,288,343,398,386
