"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,0
"2020-02-19",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,0
"2020-02-20",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,4,0
"2020-02-21",0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,4,4,0
"2020-02-22",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,0
"2020-02-23",0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,4,5,0
"2020-02-24",0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,5,6,0
"2020-02-25",0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,3,4,5,5,6,0
"2020-02-26",0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6,7,0
"2020-02-27",0,0,0,1,1,1,2,2,2,2,3,3,3,3,4,4,5,5,6,7,8,0
"2020-02-28",0,0,1,1,1,2,2,2,2,3,3,3,4,4,4,5,5,6,7,8,9,0
"2020-02-29",0,0,1,1,2,2,2,3,3,3,3,4,4,4,5,5,6,7,7,9,10,0
"2020-03-01",0,1,1,2,2,2,3,3,3,4,4,5,5,5,6,6,7,8,9,10,11,2
"2020-03-02",0,1,1,2,2,3,3,4,4,4,5,5,6,6,7,7,8,9,10,12,13,6
"2020-03-03",1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,10,11,13,15,4
"2020-03-04",1,2,2,3,4,4,5,5,6,6,6,7,8,8,9,10,10.1999999999998,11,13,15,17,2
"2020-03-05",1,2,3,4,4,5,5,6,7,7,8,8,9,10,10,11,12,13,15,17,19,1
"2020-03-06",2,2,4,5,5,6,6,7,8,8,9,10,10,11,12,13,14,15,17,20,22,0
"2020-03-07",2,3,4,5,6,7,8,8,9,10,11,11,12,13,14,15,16,18,20,23,25,7
"2020-03-08",3,4,5,6,7,8,9,10,11,12,12,13,14,15,16,17,19,21,23,27,30,1
"2020-03-09",3,5,6,8,9,9,10,11,12,13,14,15,16,17,19,20,21,24,26,30,34,9
"2020-03-10",4,6,8,9,10,12,13,14,15,16,17,18,19,20,22,23,25,27,30,35,39,4
"2020-03-11",5,7,9,11,12,14,15,16,17,18,20,21,22,24,26,27,29,32,35,41,46,15
"2020-03-12",6,8,11,13,14,16,17,18,20,21,23,24,26,27,29,31,34,36,40,46,51,14
"2020-03-13",8,10,13,15,17,19,20.7,22,23,25,27,28,30,32,34,36,39,42,46,54,61,19
"2020-03-14",9,12,15,17,19,21,23,25,27,29,30,32,35,37,39,42,45,48,53.1000000000004,61,69,30
"2020-03-15",11,14,18,21,23,25,27,29,32,34,36,38,41,43,46,49,53,58,64,74,83,57
"2020-03-16",12,16,21,24,27,29,32,34,37,39,42,44,47,50,53,57,61,66,73,83,94,59
"2020-03-17",16,19,24,28,31,34,37,40,43,46,48,51,54,58,61,65,70,77,84,97,108,52
"2020-03-18",18,23,28,33,36,40,43,46,49,53,56,59,63,67,71,76,82,89,98,112,127,73
"2020-03-19",20,26,33,38,42,47,51,55,58,62,66,70,74,79,83,90,96,105,115,132.05,147,72
"2020-03-20",25,31,39,45,50,54,59,64,68,72,77,81,86,91,97,104,112,122,134,155,173.025,87
"2020-03-21",30,35,45,52,58,63,68,73,79,84,89,95,100.4,106,114,121,131,141,156,181,205,145
"2020-03-22",34,42,53,61,67,73,79,86,92,97.5500000000002,103.5,110,116,123,131,139,151,163,180,208,235,153
"2020-03-23",41,50,62,71,80,87,94,100,106,112,120,127,135,144,153,162,173,188,208,240,266.025,172
"2020-03-24",45,55,70,82,91,101,109,117,125,132,140,148,157,167,177,189,202,221,244,279,305,486
