"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249999999996362,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,0
"2020-02-23",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,4,0
"2020-02-24",0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,0
"2020-02-25",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,4,0
"2020-02-26",0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,5,0
"2020-02-27",0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,5,6,0
"2020-02-28",0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6,6,0
"2020-02-29",0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,5,6,7,0
"2020-03-01",0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,4,5,5,6,7,8,0
"2020-03-02",0,0,1,1,2,2,2,2,3,3,3,4,4,4,5,5,6,6,7,8,9,0
"2020-03-03",0,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,7,8,9,11,0
"2020-03-04",1,1,2,2,2,3,3,4,4,4,5,5,6,6,6,7,8,8,9,11,13,2
"2020-03-05",1,1,2,3,3,3,4,4,5,5,6,6,6,7,7,8,9,10,11,13,14,2
"2020-03-06",1,2,2,3,4,4,5,5,6,6,6,7,8,8,9,9,10,11,12,14,16,2
"2020-03-07",2,2,3,4,5,5,6,6,7,7,8,8,9,10,10,11,12,13,15,17,19,3
"2020-03-08",2,3,4,5,6,6,7,8,8,9,9,10,11,11,12,13,14,16,17,20,22,4
"2020-03-09",3,4,5,6,7,7,8,9,10,10,11,12,12,13,14,15,17,18,20,23,26,4
"2020-03-10",3,5,6,7,8,9,10,11,11,12,13,14,15,16,17,18,19,21,24,27,30,7
"2020-03-11",4,5,7,9,10,11,12,13,14,15,16,17,18,19,20,21,23,25,28,32,36,16
"2020-03-12",5,7,9,10,12,13,14,15,16,17,18,19,21,22,23,25,27,29,32,37,41,5
"2020-03-13",6,8,11,12,14,15,17,18,19,21,22,23,24,26,28,30,32,34,38,44,49,15
"2020-03-14",8,10,13,15,17,18,20,21,23,24,26,27,29,31,33,35,37,41,45,51,57,12
"2020-03-15",9,12,15,18,20,22,23,25,27,29,30,32,34,36,38,41,44,47,52,60,67,17
"2020-03-16",12,15,18,21,23,26,28,30,32,34,36,38,40,43,45,48,52,56,62,71,80,45
"2020-03-17",14,17,22,25,28,30,33,35,38,40,42,45,47,50,53,57,61,66,73,83,93,31
"2020-03-18",17,21,26,30,33,36,39,42,44,47,50,53,56,60,64,68,73,79,86,98,110,53
"2020-03-19",20,25,31,36,40,44,47,50,53,56,59,63,67,70,75,80,85,92,101.1,116,129,85
"2020-03-20",24,30,38,43,47,52,56,59,63,67,71,75,79,84,89,95,101,109,120,137,153,95
"2020-03-21",29,36,44,51,56,61,66,70,74,79,84,89,94,99,106,112,120.200000000001,129,142,163,184,138
"2020-03-22",35,42,52,59,66,72,77,83,88,93,99,104.450000000001,110,117,124,131,140,151,166,191,212,161
"2020-03-23",42,50,62,70,78,84,91,97,103,109,116,123,130,138,146,156,167,180,200,229,255,213
"2020-03-24",50,61,74,85,93,101,108,116,123,130,138,147,154,163,174,184,197,212,233,266,300,391
