"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,0
"2020-02-21",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,4,0
"2020-02-22",0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,0
"2020-02-23",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,0
"2020-02-24",0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,5,0
"2020-02-25",0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6,0
"2020-02-26",0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,6,7,0
"2020-02-27",0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,6,7,8,0
"2020-02-28",0,0,1,1,1,2,2,2,2,3,3,3,3,4,4,5,5,6,6,8,9,0
"2020-02-29",0,0,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,7,7,9,10,0
"2020-03-01",0,1,1,2,2,2,3,3,3,4,4,4,5,5,6,6,7,8,8,10,12,0
"2020-03-02",1,1,2,2,3,3,3,4,4,5,5,5,6,6,7,7,8,9,10,12,13,0
"2020-03-03",1,1,2,3,3,4,4,5,5,5,6,6,7,7,8,9,10,11,12,14,16,0
"2020-03-04",1,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,11,12,14,16,19,2
"2020-03-05",2,2,3,4,5,6,6,7,7,8,9,9,10,11,11,12,13,15,16,19,22,0
"2020-03-06",2,3,4,5,6,7,8,8,9,10,10,11,12,13,13,15,16,17,19,22,25,1
"2020-03-07",3,4,5,6,7,8,9,10,11,11,12,13,14,15,16,17,19,20,23,27,30,0
"2020-03-08",4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,24,26,30,34,1
"2020-03-09",5,6,8,9,11,12,13,14,15,16,17,19,20,21,23,24,26,28,32,37,41,2
"2020-03-10",6,7,10,11,13,14,16,17,18,19,21,22,23,25,26,28,31,33,36,42,48,10
"2020-03-11",7,9,12,14,16,17,19,20,22,23,24,26,28,30,32,34,37,40,44,51,57,18
"2020-03-12",9,11,14,17,18,20,22,24,26,27,29,31,33,35,37,40,43,46,51,59,67,0
"2020-03-13",11,14,17,20,22,24,27,29,31,33,35,37,39,42,45,48,51,56,62,71,80,21
"2020-03-14",13,16,21,24,27,29,32,34,37,39,42,44,47,50,53,56,60,65,72,82,92.0249999999996,14
"2020-03-15",16,20,24,28,32,35,38,41,43,46,49,52,56,59,63,67,73,79,87,100,111,40
"2020-03-16",19,23,29,34,38,42,45,49,52,56,59,63,67,71,75,80,86,94,103,119,133,68
"2020-03-17",23,28,36,41,46,50,54,58,62,66,71,75,80,85,90,96,103,111,122,139,156,48
"2020-03-18",28,34,42,48,54,59,64,69,74,78,83,89,94,100,106,113,121,131,145,168,188,68
"2020-03-19",33,41,50,58,64,71,77,82,88,93,99,105,112,118,126,135,145,156,171,196,221,97
"2020-03-20",39.975,48,60,69,77,84,92,98,105,111,118,125,132.4,141,151,161,172,186,204,234,265,125
"2020-03-21",48,59,73,83,93,102,110,118,126,133,141,149,158,167,177,189,204,220,242,277,313.025,112
"2020-03-22",57,69,86,99,110,121,131,140,149,158,168,179,190,202,214,227,244,264,292,332.049999999999,375,152
"2020-03-23",67,82,102,117,131,142,154,166,177,189,200,211,223,236,251,267,286,311,341,390,437,261
"2020-03-24",82,98,123,140,156,170,183,197,212,225,239,254,269,284,302,324,347,375,414,478,533.025,290
