"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,0
"2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,0
"2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,0
"2020-02-25",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4,0
"2020-02-26",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,5,0
"2020-02-27",0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,5,6,0
"2020-02-28",0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,6,7,0
"2020-02-29",0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5,7,9,0
"2020-03-01",0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,4,5,6,8,10,0
"2020-03-02",0,0,0,0,0,0,1,1,1,2,2,2,3,3,4,4,5,6,7,10,12,0
"2020-03-03",0,0,0,0,0,1,1,1,2,2,2,3,3,4,4,5,6,7,9,12,14,0
"2020-03-04",0,0,0,0,1,1,1,2,2,2,3,3,4,5,5,6,7,9,11,14,17,0
"2020-03-05",0,0,0,0,1,1,1,2,2,3,3,4,5,5,6,7,9,10,13,17,21,0
"2020-03-06",0,0,0,1,1,1,2,2,3,3,4,5,6,7,8,9,10,12,15,20,24,0
"2020-03-07",0,0,0,1,1,2,2,3,4,4,5,6,7,8,9,11,13,15,18,24,30,0
"2020-03-08",0,0,1,1,2,2,3,4,5,5,6,7,9,10,12,13,15,18,22,29,37,2
"2020-03-09",0,0,1,1,2,3,4,4,5,6,7,9,10,12,13,15,18,22,26,36,44,0
"2020-03-10",0,0,1,2,3,4,5,6,7,8,9,11,12,14,17,19,23,27,33,43,53,3
"2020-03-11",0,0,1,2,3,4,6,7,8,10,11,13,15,18,20,24,28,33,40,52,66,9
"2020-03-12",0,1,2,3,4,6,7,9,10,12,14,16,19,22,25,29,33,40,48,62,79,6
"2020-03-13",0,1,2,4,5,7,8,10,12,14,17,20,22,26,30,35,40,47,58,76,96,14
"2020-03-14",0,1,3,4,6,9,11,13,15.6000000000004,18,21,24,28,32,37,43,50,59,72,95,118,1
"2020-03-15",0,1,3,6,8,10,12,15,18,21,25,29,34,39,45,52,61,72,87,115,140,8
"2020-03-16",1,2,4,6,9,12,15,19,22,26,31,35,40,46,53,61,71,84,103,134,169,15
"2020-03-17",1,2,5,8,12,15,19,23,27,32,37,44,50,57,66,75.25,88,105,130,170,211,228
"2020-03-18",1,3,6,10,14,18,23,28,33,39,46,52,61,70,80,92,108,126,152,202,246,210
"2020-03-19",2,4,8,13,17.8000000000002,23,28,34,40,47.5500000000002,55,64,74,85,98,112,130,154,187,249,311,196
"2020-03-20",2,5,10,16,22,28,35,42,51,60,69,79,90,105,120,138,160,190,231,309,375.025,217
"2020-03-21",2,5,12,18,25,33.75,42,51,60,71,83,96,110,127,145,167,194,229,276,366,463,249
"2020-03-22",3,6,13,21,31,41,52,62,73,85,98,114,132,151,175,200,230,270.15,338,441.049999999999,549,390
"2020-03-23",4,8,19,28,38,50,62,75,89,105,121,141,162,185,213.299999999999,243,284.200000000001,338,416,547,677.049999999999,425
