"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,0
"2020-02-23",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.25,2,2,2,3,4,0
"2020-02-24",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,4,0
"2020-02-25",0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,4,5,5,0
"2020-02-26",0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,6,2
"2020-02-27",0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,4,5,6,7,8,3
"2020-02-28",0,0,1,1,1,2,2,2,3,3,3,3,4,4,5,5,6,6,7,8,10,7
"2020-02-29",0,1,1,2,2,2,3,3,3,4,4,4,5,5,6,6,7,8,9,10,12,5
"2020-03-01",1,1,2,2,3,3,4,4,5,5,5,6,6,7,7,8,9,10,11,13,15,9
"2020-03-02",1,2,3,3,4,4,5,6,6,7,7,8,8,9,10,11,11.1999999999998,13,14,17,19,14
"2020-03-03",2,2,4,5,5,6,7,7,8,9,9,10,11,11,12,13,14,16,18,21,24,28
"2020-03-04",3,4,5,6,7,8,9,10,10,11,12,13,14,15,16,17,19,20,23,26,30,9
"2020-03-05",4,5,7,8,9,11,12,13,14,15,16,17,18,19,20,22,24,26,29,34,39,23
"2020-03-06",6,7,9,11,13,14,15,17,18,19,21,22,23,25,27,28,31,34,37.1000000000004,44,50,30
"2020-03-07",8,10,12,15,17,18,20,22,23,25,26,28,30,32,34.3000000000002,37,40,43,48,56,63,38
"2020-03-08",10,13,17,19,22,24,26,28,30,32,34,36,38,41,43,46,50,54,60,69,80,97
"2020-03-09",14,17,21,25,28,31,33,35,38,41,43,46,49,52,55,59,64,69,76,88,99,55
"2020-03-10",17,22,27,31,35,38,41,44,47,51,54,57,61,64,68,73,79,86,95,109,123,74
"2020-03-11",22,27,33,38,42,47,50,54,58,62,66,70,73,78,83,88,95,104,114,133,151,85
"2020-03-12",25,32,40,45,51,56,61,65,70,74.5500000000002,79,83,88,93,99,105,113,123,135,154,175.025,89
"2020-03-13",31,38,46,53,59,65,70,75,80,85,91,96,102,108,115,123,131,142,157,183,202,56
"2020-03-14",33.975,42,53,61,68,74,81,86,91,97,103,109,116,123,130,139,149,162,179,204,230,107
"2020-03-15",40,48,60,69,77,84,90,97,103,110,116,124,131,138,148,158,169,182,201,228.05,258,95
"2020-03-16",43,53,66,76,85,93,100,107,114,122,129,138,146,154,164,175,188,202,221,255,287.025,101
"2020-03-17",46,58,71,82,91,100,108,116,123,131,138,147,156,166,178,189,202,218,240,274,308.025,187
"2020-03-18",51.975,62,77,89,99,108,118,126,135,143,152,161,170,180,192,204,218,234,258,296,330,146
"2020-03-19",54.975,68,85,97,107,116,126,134.65,143.6,154,163,173,183,193,205,218,235,254,278,318,354.025,215
"2020-03-20",59,72,89,102,114,125,135,144,154,165,175,185.45,197,209,221,235,252,274,300,340,378,147
"2020-03-21",63,77,94.9,108,122,133,144,155,165,174,184,194,207,219,234,248.25,266,286,316,366.05,408,187
"2020-03-22",67,80,100,114,127,137,148,158,169,180,192,203,215,227.35,240,257,275,300,331,380,425,219
"2020-03-23",69,83,103,117.85,130,142,153,163.65,174.6,187,198,210,222,235,250,268,288,313,346,390,433,119
