"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,0
"2020-02-17",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,4,0
"2020-02-18",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,5,0
"2020-02-19",0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6,0
"2020-02-20",0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,5,6,7,0
"2020-02-21",0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6,7,8.02499999999964,0
"2020-02-22",0,0,0,1,1,1,2,2,2,2,3,3,3,4,4,5,5,6,7,9,10,0
"2020-02-23",0,0,1,1,1,2,2,2,3,3,3,4,4,5,5,6,7,7,8,11,12,0
"2020-02-24",0,1,1,2,2,2,3,3,4,4,4,5,5,6,6,7,8,9,10,13,15,0
"2020-02-25",0,1,1,2,3,3,4,4,5,5,6,6,7,7,8,9,10,11,13,15,18,0
"2020-02-26",1,1,2,3,3,4,5,5,6,6,7,8,8,9,10,11,12,14,16,19,22,0
"2020-02-27",1,2,3,4,5,5,6,7,7,8,9,9,10,11,12,14,15,17,20,24,27,0
"2020-02-28",1.97499999999999,2,4,5,6,6,7,8,9,10,11,12,13,14,15,17,18,21,23,28,33,1
"2020-02-29",2,3,5,6,7,8,9,10,11,13,14,15,16,18,19,21,23,25,29,34,39,0
"2020-03-01",3,4,6,7,9,10,12,13,14,16,17,19,21,22,24,26,29,32.1499999999996,37,43,50,1
"2020-03-02",4,5,8,10,12,13,15,17,18,20,21,23,25,27,30,33,36,40,45,53.0500000000002,61,10
"2020-03-03",5,7,10,12,14,16.75,19,21,23,25,27,30,32,34,37,41,45,50,55,67,80,12
"2020-03-04",6,9,12,16,18,21,23,26,29,31,34,37,39,43,47,50,55,61,70,83,96,23
"2020-03-05",8,11,16,20,23,26,29,32,35,39,42,46,50,54,59,64,70,77,87,104,119,43
"2020-03-06",11,15,20,25,28,33,37,40,44,48,52,57,62,67,72,78,86,96,108,130,149,18
"2020-03-07",13,18,25,30,36,40,45,50,55,60,65,71,77,83,90,98,108,119,136,162.05,189.025,41
"2020-03-08",17,23,32,39,46,52,58,63,70,76,83,90,97,104,113,123,135,148,167,198,228,33
"2020-03-09",22,29,40,49,57,64,71,78,86,93,102,110.45,119,129,140,151,166,183.15,206,249,285.025,50
"2020-03-10",26,37,51,61,72,82,90,99,109,118,128,138,149.4,162,176,192,209,230,257,308,357.049999999999,106
"2020-03-11",34,46.95,62,78,90,102,113,124,135.6,147,158,171,185,200,217,235,256,285,325,392,439.025,108
"2020-03-12",41,56,77,93,108,123,138,152,166,182,198,213,230,249,267,291.25,317,349,392,459.05,534,202
"2020-03-13",53,70,98,120,140,157,175,193,211.6,230,249,270,292,315,341,372,404,450,509,596.1,696,128
"2020-03-14",67,91,124,151,177.8,202,224,246,270,293,318,343,369,396,425,466,510,561,636,750,875,259
"2020-03-15",82,113.95,150.9,181,211,238,267,293,322,351,382,414,446,484,524,567,622,693,795,931.05,1094.05,477
"2020-03-16",107,141,193,235.85,275,308,346,379,417,453.55,491,529,573,620,666,725,789,871.15,989.1,1180,1375.025,1086
"2020-03-17",130,172.95,232.9,284,329.8,371,414.7,455.65,501,544,589,637,687,743,809,883,962,1070.15,1208.1,1437.05,1671.05,1972
"2020-03-18",163,215.95,299.9,367,425,480,539,595,653.6,709,764,821,884.4,957,1038,1129.25,1223,1353,1531,1858.05,2150,3003
"2020-03-19",200.975,279,383.9,465,538.8,610.75,688,746,808,877,948.5,1025,1109.4,1197,1302,1407,1547.2,1707,1933.1,2301.05,2691.05,3325
"2020-03-20",259.975,343,474,576,671,753,839,922,1007.6,1089,1179,1281,1378,1482.35,1613,1755.25,1920,2120.15,2397,2850,3322.05,5048
