"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,4,0
"2020-02-21",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,0
"2020-02-22",0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,5,0
"2020-02-23",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,4,4,5,0
"2020-02-24",0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,4,5,6,0
"2020-02-25",0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,5,6,7,0
"2020-02-26",0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,7,8,0
"2020-02-27",0,0,0,0,1,1,1,1,2,2,2,3,3,3,4,4,5,5,6,8,9,0
"2020-02-28",0,0,0,1,1,1,1,2,2,2,3,3,3,4,4,5,5,6,7,9,10,0
"2020-02-29",0,0,0,1,1,1,2,2,2,3,3,4,4,4,5,5,6,7,8,10,12,1
"2020-03-01",0,0,1,1,1,2,2,3,3,3,4,4,5,5,6,6,7,8,10,12,14,0
"2020-03-02",0,0,1,1,2,2,3,3,3,4,4,5,5,6,7,7,8,9,11,13,16,0
"2020-03-03",0,1,1,2,2,3,3,4,4,5,5,6,6,7,8,9,10,11,13,15,18,1
"2020-03-04",0,1,1,2,3,3,4,4,5,5,6,7,7,8,9,10,11,13,15,18,21,5
"2020-03-05",0,1,2,3,3,4,5,5,6,7,7,8,9,10,11,12,13,15,17,21,24,5
"2020-03-06",1,1,2,3,4,5,6,6,7,8,9,10,10,11,13,14,15,17,20,24,29,14
"2020-03-07",1,2,3,4,5,6,6,7,8,9,10,11,12,13,15,16,18,20,23,28,32.0249999999996,9
"2020-03-08",1,2,3,5,6,7,8,9,10,11,12,13,14,16,17,19,21,23,27,33,38,50
"2020-03-09",2,3,4,6,7,8,9,10,11,13,14,15,17,18,20,22,25,27,32,39,45,0
"2020-03-10",2,3,5,6,8,9,11,12,13,15,16,18,20,21,23,26,29,32,37,45,52,14
"2020-03-11",2,4,6,8,9,11,13,14,16,18,19,21,23,26,28,31,34,38,44,54,62,16
"2020-03-12",3,5,7,10,12,14,16,17,19,21,23,25,28,30,33,37,40.1999999999998,46,52,62,72,13
"2020-03-13",4,6,9,11,14,16,18,20,22,24,27,29,32,35,39,42,46.1999999999998,52.1499999999996,60,72,84,26
"2020-03-14",4,7,10,13,16,19,21,24,27,29,32,35,38,42,46,50,55,62,71,87,101,28
"2020-03-15",5,8,12,15,19,22,25,28,31,34,37,41,45,49,54,59,65,73,83,97,115,18
"2020-03-16",7,10,15,19,23,26,29,33,36,40,44,48,52,57,62,67,75,83,95,117,136,31
"2020-03-17",8,12,17,22,26,30,34,39,43,47,52,57,62,67,73,81,89,101,114,136.05,157,53
"2020-03-18",10,15,21,26,31,36,41,46,51,55,61,66,72,78,86,94,103,116,134,160,187,70
"2020-03-19",11,17,24,31,37,42,48,53,59,65,71,78,85,93,102,111,123,137,155,188.05,221,86
"2020-03-20",14,20,28,35,42,49,56,63,70,77,83,91,100,109,118.3,129,144,162,187,225.05,265.025,75
"2020-03-21",15,22,34,44,52,60,68,75,83,92,100,109,119,129,142,156.25,173,193,222,267,315,99
"2020-03-22",19,26,39,49,58,68,77,87,95,105,114,124,134,145,159,175,193.2,217,250,303,359,281
"2020-03-23",23,33,48,59,70,81,92,103,115,125,137,149,162,178,194.3,213.25,236,265,306,366,433.025,455
"2020-03-24",27,39,57,71,86,98,110,122,136,150,164,178,194,212,232,255,281,314.15,360,433,506,386
