"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,1
"2020-02-23",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,0
"2020-02-24",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,1
"2020-02-25",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,4,0
"2020-02-26",0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,4,0
"2020-02-27",0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,0
"2020-02-28",0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,5,1
"2020-02-29",0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,5,6,1
"2020-03-01",0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,6,7,2
"2020-03-02",0,0,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,5,6,7,7,0
"2020-03-03",0,0,1,1,1,2,2,2,2,3,3,3,4,4,4,5,5,6,6,8,9,2
"2020-03-04",0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,6,6,7,7,9,10,4
"2020-03-05",0,1,1,2,2,3,3,3,4,4,4,5,5,6,6,6,7,8,9,10,11,6
"2020-03-06",1,1,2,2,3,3,4,4,5,5,5,6,6,7,7,8,8,9,10,12,14,5
"2020-03-07",1,2,2,3,4,4,4,5,5,6,6,7,7,8,8,9,10,11,12,14,16,35
"2020-03-08",2,2,3,4,4,5,5,6,6,7,7,8,9,9,10,11,11,12,14,16,18,2
"2020-03-09",2,3,4,5,6,6,7,7,8,9,9,10,11,11,12,13,14,15,17,19,22,8
"2020-03-10",3,4,5,6,7,7,8,9,9,10,11,12,12,13,14,15,16,17,19,22,25,13
"2020-03-11",4,5,6,7,8,9,10,11,12,12,13,14,15,16,17,18,19,21,23,26,29.0249999999996,21
"2020-03-12",5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,25,27,31,35,17
"2020-03-13",6,7,9,11,12,13,14,16,17,18,19,20,21,22,23,25,27,29,32,37,41,14
"2020-03-14",7,9,11,13,14,16,17,18,20,21,22,24,25,26,28,30,32,35,38,44,48,28
"2020-03-15",9,11,14,16,18,19,21,22,24,25,27,28,30,32,34,36,38,41,46,52,57,34
"2020-03-16",11,14,17,19,21,23,25,27,29,31,32,34,36,38,41,43,46,49,53,61,68,44
"2020-03-17",14,16,20,23,26,28,30,32,34,36,38,41,43,45,48,50.25,54,59,64,73,81.0249999999996,45
"2020-03-18",17,20,24,27,31,34,36,39,41,43,46,48,51,54,57,60,64.1999999999998,69,76,86,94,44
"2020-03-19",20.975,24,29,33,37,40,43,46,49,52,55,58,61,65,68,73,78,83,92,104,114,40
"2020-03-20",25,30,36,40,44,48,51,55,58,61,65,68,72,76,81,86,92,99,109,124.05,139,84
"2020-03-21",29,36,43,48,53,57,61,66,69,74,78,82,86,91,96,102,108,117,128,146,161,79
"2020-03-22",36,43,51,58,65,70,75,79,84,89,94,99,104,109,115,122,130,140,153,175,196,70
"2020-03-23",43,51,62,70,77,83,89,94,99,105,110,115,121,127,134,141,151,162,176,202.05,226.025,60
"2020-03-24",45,53,65,73,81,88,94,101,107,113,119,126,132,139,147,155,167,178,195.1,224,251.025,153
