"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,0
"2020-02-22",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,4,0
"2020-02-23",0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,4,0
"2020-02-24",0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,5,0
"2020-02-25",0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,6,0
"2020-02-26",0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,5,6,7,2
"2020-02-27",0,0,1,1,1,2,2,2,2,3,3,3,4,4,4,5,5,6,6,8,9,3
"2020-02-28",0,1,1,2,2,2,3,3,3,4,4,4,4.39999999999964,5,5,6,6,7,8,9,11,7
"2020-02-29",1,1,2,2,3,3,3,4,4,5,5,5,6,6,7,7,8,9,10,11,13,5
"2020-03-01",1,2,3,3,4,4,5,5,5,6,6,7,7,8,8,9,10,11,12,14,16,9
"2020-03-02",2,3,3,4,5,5,6,6,7,7,8,9,9,10,11,11,12,13,15,17,19,14
"2020-03-03",2,3,5,5,6,7,8,8,9,10,10,11,12,12,13,14,15,17,18,21,24,28
"2020-03-04",4,5,6,7,8,9,10,11,11,12,13,14,15,16,17,18,19,21,23,27,30,9
"2020-03-05",5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,23,24,27,29,33,38,23
"2020-03-06",6,8,11,12,14,15,16,18,19,20,21,23,24,25,27,29,31,33,37,42,47,30
"2020-03-07",9,11,14,16,17,19,21,22,24,25,27,28,30,32,33,36,38,41,45,51,57,38
"2020-03-08",12,14,18,20,22,24,26,28,30,32,33,35,37,40,42,45,48,51,57,64,72,97
"2020-03-09",14,17,21,24,27,30,32,34,36,39,41,43,46,48,51,55,58,63,69,79,87,55
"2020-03-10",17,21,26,29,32,35,38,40,43,46,48,51,54,57,60,64,68,74,81,92,103,74
"2020-03-11",21,25,31,35,39,42,45,48,51,54,57,61,64,67,72,76,81,88,96,108,119,85
"2020-03-12",24,29,36,41,45,49,52,56,59,62,66,70,74,78,82,87,94,101,110,126,140,89
"2020-03-13",28,34,41,47,52,56,60,64,68,72,76,80,84,89,94,99,106,114,125,143,158,56
"2020-03-14",33,39,48,54,59,64,69,73,77.6000000000004,82,86,91,96,102,108,115,122,131,143,163,181,107
"2020-03-15",37,44,54,61,67,72,77,82.6499999999996,88,92,98,103,109,115,121,128,137,147,161,183,202,95
"2020-03-16",41,49,59,67,74,79,85,91,96,102,108,113,120,126,133,141,151,163,179,203,225,101
"2020-03-17",44.975,53,65,73,81,88,94,100,105,112,118,125,132,139,148,157,167,181,198,225,248,187
"2020-03-18",51,60,73,82,91,98,105,112,118,125,133,140,147,155,164,173,184,198,217,245,271.025,146
"2020-03-19",54,65,79,89,98,106,113,121,128,136,143,150,158,166,176,186,198.200000000001,213,233,264,292,215
"2020-03-20",58,70,86,97,106,115,122,130,138,146,154,162,170,180,191,202,215,231,251,286.049999999999,315,147
"2020-03-21",64,76,92,104,114,122,131,140,148,157,166,176,184,194,205,217,231,249,273,311,344,187
"2020-03-22",68,82,99,112,123,132,141,149,158,168,177,186,195,206,218,231,246,263,287,325,358,219
"2020-03-23",73,87,104,117,128,138,148,158,168,177,187,197,208,218,230,243,259,277,302,344,379,119
"2020-03-24",76,91,109,122,134,145,156,166,176,186,195,205,216,227,239,252,270,290,316,359,400,395
