"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,0
"2020-02-27",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,0
"2020-02-28",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,0
"2020-02-29",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,4,0
"2020-03-01",0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,0
"2020-03-02",0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,5,0
"2020-03-03",0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,6,0
"2020-03-04",0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,5,6,7,2
"2020-03-05",0,0,1,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,6,7,8,0
"2020-03-06",0,1,1,2,2,2,2,3,3,3,4,4,4,5,5,5,6,6,7,8,9,1
"2020-03-07",0,1,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7,8,8,10,11,0
"2020-03-08",1,1,2,3,3,4,4,4,5,5,6,6,6,7,7,8,9,9,10,12,13,1
"2020-03-09",1,2,3,4,4,5,5,6,6,6,7,7,8,8,9,10,10,11,13,14,16,2
"2020-03-10",2,3,4,5,5,6,7,7,8,8,9,9,10,10,11,12,13,14,15,17,20,10
"2020-03-11",3,4,5,6,7,8,8,9,10,10,11,11,12,13,14,15,16,17,18,21,24,18
"2020-03-12",4,5,7,8,9,10,10,11,12,13,13,14,15,16,17,18,19,21,23,26,29,0
"2020-03-13",5,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,28,31,35,21
"2020-03-14",7.97500000000002,9,11,13,14,15,17,18,19,20,21,22,23,24,26,27,29,31,34,38,43,14
"2020-03-15",10,12,14,16,18,19,21,22,23,25,26,27,29,30,32,34,36,38,42,47,52,40
"2020-03-16",12,15,18,20,22,24,26,27,29,31,32,34,36,37,39,42,44,47,51,58,63,68
"2020-03-17",16,19,23,25,28,30,32,34,36,38,40,42,44,46,49,51,54,58,63,71,78.0249999999996,48
"2020-03-18",20,24,29,32,35,38,40,43,45,48,50,52,55,58,61,64,68,73,79,88,97,68
"2020-03-19",26,30,36,41,44,48,50,53,56,59,62,65,68,71,75,79,83,90,97,109,120,97
"2020-03-20",32,37,45,50,55,59,63,66,70,73,77,80,84,88,93,98,103,109.15,119,134,148,125
"2020-03-21",40,46,56,62,68,73,78,82,86,91,95,100,104,109,115,121,128,137,148,166,181,112
"2020-03-22",51.975,59,71,78,86,91,97,103,108,113,119,125,130,137,143,152,160,171,185,205.049999999999,227,152
"2020-03-23",64,74,87,97,104,113,120,126,133,139,146,153,161,168,177,186,197,211,227,254,281,261
"2020-03-24",80,93,108,121,131,141,149,158,166,174,182,191,200,209,219,231,244,260,282,313.049999999999,347,290
