"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,0
"2020-02-19",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,0
"2020-02-20",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,4,0
"2020-02-21",0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,4,0
"2020-02-22",0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,0
"2020-02-23",0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,5,0
"2020-02-24",0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,6,0
"2020-02-25",0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,5,6,0
"2020-02-26",0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,5,5,6,7,0
"2020-02-27",0,0,1,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,6,7,8,0
"2020-02-28",0,1,1,1,2,2,2,3,3,3,3,4,4,4,5,5,5,6,7,8,9,0
"2020-02-29",0,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,7,7,9,10,0
"2020-03-01",1,1,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,8,8,10,11,0
"2020-03-02",1,2,2,3,3,4,4,4,5,5,5,6,6,7,7,7,8,9,10,11,12,0
"2020-03-03",1,2,3,3,4,4,5,5,5,6,6,7,7,8,8,9,9,10,11,13,14,3
"2020-03-04",2,3,3,4,5,5,6,6,6,7,7,8,8,9,9,10,11,12,13,14,16,0
"2020-03-05",2,3,4,5,5,6,7,7,8,8,9,9,10,10,11,11,12,13,14,16,18,2
"2020-03-06",3,4,5,6,7,7,8,8,9,9,10,11,11,12,12,13,14,15,17,19,21,2
"2020-03-07",4,5,6,7,8,8,9,10,10,11,12,12,13,14,14,15,16,17,19,21,24,6
"2020-03-08",5,6,7,8,9,10,11,11,12,13,14,14,15,16,17,18,19,20,22,25,27,5
"2020-03-09",6,7,9,10,11,12,13,13,14,15,16,17,17,18,19,20,22,23,25,28,31,11
"2020-03-10",7,9,10,12,13,14,15,16,17,17,18,19,20,21,22,24,25,27,29,32,36,2
"2020-03-11",9,10,12,14,15,16,17,18,19,20,21,22,23,25,26,27,29,31,33,37,41,10
"2020-03-12",10,12,14,16,18,19,20,21,22,23,25,26,27,28,30,31,33,35,38,43,47,21
"2020-03-13",12,14,17,19,20,22,23,25,26,27,28,30,31,33,34,36,38,40,44,49,53,5
"2020-03-14",14,16,19,22,24,25,27,28,30,31,33,34,36,37,39,41,43,46,50,55,61,13
"2020-03-15",16,19,22,25,27,29,31,32,34,36,37,39,41,43,45,47,49,53,57,63,69,30
"2020-03-16",19,22,26,29,31,33,35,37,39,40,42,44,46,48,51,53,56,59,64,71,78,23
"2020-03-17",22,25,30,33,35,38,40,42,44,46,48,50,52,55,57,60,63,67,72,80,88,23
"2020-03-18",25,29,34,37,40,43,45,47,50,52,54,57,59,62,65,68,72,76,82,91,99,63
"2020-03-19",29,33,38,42,45,48,51,54,56,59,62,64,67,70,73,77,81,86,92,102,111,50
"2020-03-20",32,37,43,47,51,54,57,60,63,66,69,72,75,78,82,86,91,96,103,115,125,67
"2020-03-21",37,42,49,54,58,61,65,68,71,74,78,81,84,88,92,96,101,108,116,128,139,60
"2020-03-22",42,48,55,60,65,69,73,76,80,84,87,91,95,99,103,108,114,121,130,144,157,67
"2020-03-23",47,53,62,68,73,77,82,86,90,94,98,102,106,110,115,121,127,135,145,160,175,141
"2020-03-24",53,60,69,75,81,86,91,96,100,104,109,113,118,123,128,135,142,150,161,179,194,241
