"","2.5 percentile","5 percentile","10 percentile","15 percentile","20 percentile","25 percentile","30 percentile","35 percentile","40 percentile","45 percentile","50 percentile","55 percentile","60 percentile","65 percentile","70 percentile","75 percentile","80 percentile","85 percentile","90 percentile","95 percentile","97.5 percentile","ConfirmedCases"
"2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500000000001819,1,0
"2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
"2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0
"2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
"2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,0
"2020-02-22",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,0
"2020-02-23",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,0
"2020-02-24",0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,4,0
"2020-02-25",0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,4,5,0
"2020-02-26",0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,4,5,5,0
"2020-02-27",0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,6,0
"2020-02-28",0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,6,7,0
"2020-02-29",0,0,0,1,1,1,2,2,2,2,3,3,3,3,4,4,5,5,6,7,8,1
"2020-03-01",0,0,1,1,1,2,2,2,3,3,3,3,4,4,4,5,5,6,7,8,9,0
"2020-03-02",0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,6,6,7,8,9,11,0
"2020-03-03",0,1,1,2,2,3,3,3,4,4,4,5,5,6,6,7,7,8,9,11,12,1
"2020-03-04",1,1,2,2,3,3,4,4,5,5,5,6,6,7,8,8,9,10,11,13,15,5
"2020-03-05",1,2,2,3,4,4,5,5,5,6,6,7,8,8,9,9,10,11,13,15,17,5
"2020-03-06",1,2,3,4,4,5,6,6,7,7,8,8,9,10,11,11,12,14,15,18,20,14
"2020-03-07",2,3,4,5,5,6,7,7,8,9,9,10,11,12,13,14,15,16,18,21,23,9
"2020-03-08",2,3,5,6,7,7,8,9,10,11,11,12,13,14,15,16,17,19,21,25,28,50
"2020-03-09",3,4,6,7,8,9,10,10,11,12,13,14,15,16,18,19,21,22,25,29,32,0
"2020-03-10",4,5,7,9,10,11,12,13,14,15,16,17,18,20,21,23,24,27,30,35,38,14
"2020-03-11",5,7,9,10,12,13,14,16,17,18,20,21,22,24,25,27,29,32,36,41,47,16
"2020-03-12",7,9,11,13,14,16,17,19,20,22,23,25,26,28,30,32,35,38,42,48,55,13
"2020-03-13",8,10,13,15,17,19,21,23,24,26,28,30,32,33,36,38,41,45,50,57,64,26
"2020-03-14",9.97499999999999,12,16,18,20,23,25,27,29,31,33,35,38,40,43,46,50,54,59,69,78,28
"2020-03-15",12,15,19,22,25,28,30,32,35,37,39,42,45,48,51,55,58,63,70,81,91.0249999999996,18
"2020-03-16",14,18,23,26,30,32,35,38,41,44,47,50,53,57,61,65,69,75,83,95,107,31
"2020-03-17",17,21,27,32,36,40,43,46.6500000000001,50,53,57,61,64,68,73,78,83,91,101,116,132,53
"2020-03-18",22,26,33,39,43,47,51,55,59,63,68,72,76,81,87,93,101,110,122,139,156,70
"2020-03-19",25,30,40,46,52,57,63,67,72,76,81,86,92,97,104,111,118,130,143,163.05,183.025,86
"2020-03-20",31,39,48,56,63,68,74,80,86,91,97,103,109,117,124,133,143,155,171,195,221.025,75
"2020-03-21",37,45,57,67,75,83,90,97,104,111,118,125,134,142,151,161,173,186,205,234.05,262.025,99
"2020-03-22",43,54,69,80,90,99,106,114.65,123,131,139,148,157,166,177,188,202,220,242,279,311,281
"2020-03-23",51.975,66,81,94,105,116,126,134,144,154,165,175,186,198,212,227,243,263,290.1,337,376.025,455
"2020-03-24",65,79,100,116,130,142,154,166,177,189,202,214,228,241,255,272,292,313,344,392,440,386
